source,text,rating,date,url
"appstore","Spodify is  good but it has to many ads and now we need to pay for everything","2","2026-06-17T20:30:55-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","I am Horsatia Wighair Beanzs~ this is a very sophisticated app because in my many thousands of years of listening to *hatsune miku* and *Kasane Teto* I have found inspiration for my favor of the games dandy’s world, forsaken, and undertale I have finally found insurance for my lung cancer, you see my cousin Roccia mellony beanzs recommended this and I did it for the honor of autism, adhd, and anger issues. Farewell my dear autistic friends I love all of you! Kayyyyyy TTYL! Slay that queen.","5","2026-06-17T20:29:41-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Love it you guys are doing great I nesen to it all the time","5","2026-06-17T20:25:27-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","The shuffles never really shuffle ALL songs in your liked playlist ESPECIALLY on mobile, the same goes for smart shuffle it never randomizes no matter how many times you keep clicking smart shuffle, even with the unnecessary price increase with NO added benefits big L for a multi million dollar company not even their logo is centered could be so so much better but the worst in the scene of music apps.","2","2026-06-17T20:23:56-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Best subscription for my family","5","2026-06-17T20:23:33-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Don’t appreciate the Fox News ads-they are bs","3","2026-06-17T20:14:18-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Love how my phone doesn’t need to be open when listening to all da great music on Spotify","5","2026-06-17T20:12:24-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","So good but I with their was not so many ads and not having more than 1 skip","3","2026-06-17T20:05:54-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Stop charging for every little thing you greedy people","1","2026-06-17T19:48:54-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Earlier when I downloaded the app it was fine but then sooner like a month later things were taking even longer to load and the home page and my searches won’t even pop up and there’s no updates needed.","4","2026-06-17T19:44:42-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","this is the best app ever it so good i love the music and how u can text on the app like buy this app asap","5","2026-06-17T19:44:27-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","It helps me with my anxiety and it calms me and it let me choose what type of music I can listen this is five starts rating","5","2026-06-17T19:36:07-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","انعل ابوكم لابو اعلاناتكم الجايفه مثلكم شنو اربع اعلانات؟؟؟اشوف اغنيتين وتطلعلي اربع اعلانات؟؟","1","2026-06-17T19:33:10-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","This is probably the best app for music that i have ever seen Minecraft soundtracks lofi soundtracks your own soundtracks! So much to listen to can't wait for more to add to my list.","5","2026-06-17T19:25:52-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Spotify great helps you listen to music calm down and all of those things even can help you sleep. It’s great. I recommend it.","5","2026-06-17T19:21:36-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","chill out on the ads gng","4","2026-06-17T19:19:18-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Why do I have to pay to pick my own songs and I can’t take it off shuffle like why was starting to like Spotify but I might as well go back to Apple Music","1","2026-06-17T19:18:57-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","4 commercials after 2 songs , but it’s a great app for finding new music","4","2026-06-17T19:16:34-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Shuffle is non existent, quite literally the worst thing about Spotify, about ready to find a new platform","2","2026-06-17T19:15:01-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","omg I love this app so much and I love music! ty spotifyyyy","5","2026-06-17T19:14:33-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Every app these days likes to ask 14 times a day how they’re doing and what you would rate them so now when they ask, they always get one star. I hope you keep asking!","1","2026-06-17T19:14:07-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","My daughter added in my tablet, car and phone and I totally enjoyed it. I’m always listening to Christian music there you guys are the best.","5","2026-06-17T19:11:37-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","La mejor app de música y muy pocos anuncios","5","2026-06-17T19:10:28-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Make everyone have infinite skips and picks songs over and over for free without premium. But other that that good","3","2026-06-17T19:09:35-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","This is my favorite app on my phone. No further explanation needed","5","2026-06-17T19:09:25-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Good music for about 2 months than I deleted it to sing in on my PlayStation and I can log back in it’s stupid","2","2026-06-17T19:07:14-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","This app is better than Apple Music in every way goated w Spotify also ps Homelander said it’s a w also","5","2026-06-17T19:06:38-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Part of my enjoyment when opening up Spotify was the fact it was different! It had a glittery disco ball! Now im sad it’s all bland again.  RIP the late, great, Michael Jackson.","2","2026-06-17T19:01:23-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","I really like this app because anytime i feel sad I just listen to music and it makes me feel better","5","2026-06-17T18:58:34-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","This app is so good","5","2026-06-17T18:58:31-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Bro omg this has every song known to man EVEN CHAINSAW MAN! So I rate this app five stars definitely recommend","5","2026-06-17T18:54:39-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","I love that I can type in an artist and Spotify creates a similar playlist. I’m introduced to so many new artists.","5","2026-06-17T18:52:41-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","I love it for podcasting. My one wish is if you could modify the skip forward and back time. I usually just need to rehear something within seconds and not 15 seconds. The captions are a blessing to those of us with hearing problems","5","2026-06-17T18:40:57-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","I love Spotify so much but sometimes I can’t really find my music but I mostly found a lot of music that I like and I like a lot of songs like 578 songs they are my favorite and thank you Spotify. Also, can you maybe get rid of the ads it’s just bugging and I don’t have the money to do it so maybe get rid of a few of the ad maybe please also thank you very much Spotify for making this app for the creators of Spotify. Thank you very much. I appreciate the work and I bet it was very hard making this app so thank you you guys love you so much bye","5","2026-06-17T18:39:25-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Its only good if you have premium. But if you do, then its great!","4","2026-06-17T18:38:51-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","I love it I love it I love it I love it I love it it is amazing and…if you go on a app it will still play but the thing I don’t like about it it doesn’t do it on Roblox, but does play on Minecraft if you wanna listen to music on CapCut it will play, but if you go on CapCut you don’t play music then it will continue playing but that’s all and tysm!","5","2026-06-17T18:37:57-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","as a music lover, I will recommend this 100%","5","2026-06-17T18:32:42-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","I love how amazing you guys are and you make it so easy to find music that everybody loves","5","2026-06-17T18:31:58-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Idk there’s a lot of ads","3","2026-06-17T18:23:27-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","okk so i love spotify i love the updates and like everything but one thing i don’t like is that since i have the free version i have one complaint is that i and some ppl that i know all say that sometimes they like to listen to one specific artist or like a playlist that they made which i get but that’s something that annoys me and a lot of ppl that i know but overall i loveeee spotify!!","5","2026-06-17T18:18:37-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","You guys are the best.","5","2026-06-17T18:16:35-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Spotify claims on their advertisement that you get 30 minutes ad free, and that ads are 15 seconds. Which both are completely false I listen to about 3-5 songs and have to engage with an add, then to find out that it’s “1/5” ads.","2","2026-06-17T18:13:17-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","I LOVE THIS APP! I always have good service when on the road!","5","2026-06-17T18:12:31-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Always reliable. Great service.","5","2026-06-17T18:08:05-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","They forgot about the music.","1","2026-06-17T18:05:40-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","This is the best music streaming service and highly suggest getting premium","5","2026-06-17T18:00:13-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Please do not do adds for if you do not have premium","4","2026-06-17T17:59:58-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","I jizzed my pants while listening to Spotify yep I posted to Kanye and it happened","5","2026-06-17T17:58:50-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","It’s very goated","5","2026-06-17T17:56:34-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Great place to find all of my favorite music and podcasts","5","2026-06-17T17:54:04-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","It plays music like a music app should","5","2026-06-17T17:47:55-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Awesome get premium it’s worth it boi","5","2026-06-17T17:46:18-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","I really like ur song it peaceful to listen to music ❤️❤️❤️❤️","5","2026-06-17T17:44:46-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","This app is honestly the best app for music there is! With access to albums, singles, all different types of music, it’s perfect! I use Spotify every day as it is an app that has so many features from making playlists to music listening stats to even mini snake games with music! We of course cannot forget about the podcasts included on Spotify! There are so many fun podcasts and a perfect one for any interest. I cannot say anything bad about this app unless you count how addictive I am to it!! Perfect for music and I just love it so much!","5","2026-06-17T17:39:15-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","This app helps me lost ion to songs","5","2026-06-17T17:37:11-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","the widget no longer works please fix this","2","2026-06-17T17:36:07-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","The DJ is kinda buns but the music is great","5","2026-06-17T17:31:58-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","The amount of ads would make you cry","1","2026-06-17T17:26:05-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","I love Spotify. I use it everyday for playlist music audiobooks and more. One thing I would change is I want the logo to stay a disco ball","5","2026-06-17T17:19:45-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Buena experiencia para música👏🏻👏🏻","5","2026-06-17T17:18:27-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","You can have hundreds of songs in a playlist, but every time you open the app, it starts with the same songs.","1","2026-06-17T17:16:47-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","I can listen to jojos bizarre adventure soundtrack","5","2026-06-17T17:16:37-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","they made a thing that makes it so kids can’t listen to explicit content","1","2026-06-17T17:14:21-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Canciones siempre al toque 😍😍","5","2026-06-17T17:13:07-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Spotify is the best because it lets me watch videos and listen to music","5","2026-06-17T17:08:14-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Tell us to buy premium but when we go to buy it “can buy it on this device” if that just let us select what we listen to very unconventional and then have way to many adds","2","2026-06-17T17:02:56-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","It’s unfair. Why do we have to have a limit on comments/replies that is stupid","5","2026-06-17T17:01:11-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Look I understand the hype for Spotify. I love it myself, but I don't use it often for reasons I wanna list simply. First one is why do I need premium just to loop a song, rewind a song all that? I feel like that should be for everyone considering all other Music apps allows that to everyone without paying. Second thing is why do y'all randomly shuffle music? Like when I choose a song it plays something completely different. It's stuck on shuffle, because again we have to pay to not feel too ""limited"" in this app. All my complaints are really on premium, but I got something about the ad's too. Why do y'all randomly bring out over 1 minute ad's?? At max Spotify ad's should be 30 seconds and no higher... I wanna give y'all a chance, but I feel too limited to keep coming back. I hope y'all don't take this in a bad light, but I just wanna be honest on my thoughts and something y'all could actually improve on if y'all listen unlike other companies be doing nowadays. So 3 stars honestly it's still solid for what it is.","3","2026-06-17T17:00:13-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","This is the best song app ever","5","2026-06-17T16:56:51-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","I can find my favorite podcasts on here and there’s no additional adds when I listen to them. The music is good to there are adds though- Im not on premium.!","5","2026-06-17T16:56:02-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Whenever I put on my liked songs the Queue restarts after about 25 songs or so and just plays the same ones all day","1","2026-06-17T16:52:35-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","ILOVELOVELOVELOVELOVELOVELOVELOVELOVEEEEE THISSSS APPPPP!!","5","2026-06-17T16:47:30-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","You can do anything with premium. You can’t skip songs, view lyrics, and so annoying to try to listen to albums!","1","2026-06-17T16:44:35-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","This app is so good with the premium but it’s not to good if you don’t have premium but you can still play any song you want there’s gust adds when you don’t have premium","5","2026-06-17T16:44:30-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","This app is simply slop now. The price is ridiculous, even with a student discount it’s hardly worth it. Honestly, ever since Spotify ran ads for ICE and they added their newest and sloppiest AI features I’ve been getting increasingly fed up using this app and being reliant on it for my music listening. It stinks because I’ve used Spotify for almost 10 years now but with the increasing cost, I’m going back to physical media as a way to listen to music. I’m tired of rolling over for the “convenience” it’s only convenient because they’re letting it be and who knows how much longer it’ll be until it’s up there with Netflix living in the land of out-pricing the consumer. 👎👎👎","1","2026-06-17T16:44:05-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","The ads are so much","3","2026-06-17T16:34:31-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Due to a mistake that my brother made, he watched youtube videos on my spodify account. After an entire year, videos related to what he watch still pops up on my recommendation even after I click not interested everytime it comes up. Other than that I love the app and use it constantly.","4","2026-06-17T16:30:30-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","This is terrible it’s been annoying me all day. I just want to listen to a specific artist without the next song being recommended by Spotify. You can only get rid of it with premium I’m not buying premium to pay to listen to music. I can’t even listen to songs without the next song being different than what I want. You can’t change any of it in settings, I searched it up and I did everything it said. Google also said it is a feature forced by Spotify you can only change with the premium. What’s the point of having playlists if it’s just gonna change what you’re listening to. I’ve spent 20 minutes trying to fix it and it’s not working. it’s so frustrating I hate this app so much. My settings don’t even have an option for smart shuffle. If a developer is seeing this please respond to my comment I’m looking for help and I want to keep listening to the music I want.","1","2026-06-17T16:15:09-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","5 years ago I could play my music with no issue, set my playlists and listen to them without constant 2-5 minute interruptions. Yes there were still ads but it’s CONSTANT now, I’ll have a 3 ad break that lasts 2 mins then one song will play and then I’ll have 3-4 more ads. Absolutely ridiculous. Then my music won’t even play, just recommend songs instead of the album I want to listen to. Almost unusable at this point.","1","2026-06-17T16:13:39-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","I have only 6 skips an hour, and I can’t choose the song I want to listen too on my own playlist. The randomized playlists and queues, but now I can’t even choose the first song I want to play.","1","2026-06-17T16:12:06-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Love this app, Easily the best music sevice out their, I tried youtube music (Sucks) and Apple music (Fine.) and a couple others. This ones the best","5","2026-06-17T16:04:31-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","It’s going great so far, no hurdles or anything","5","2026-06-17T16:03:20-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Would be a 5 if I could skip ads at least","4","2026-06-17T16:00:49-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","I like that you can listen to the song and watch videos at the same time and you can broadcast your favorite song and make your own playlist","5","2026-06-17T15:59:23-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","This is my most used app by far. Affordable and reliable. It doesn’t have all my favorite songs, but the well-known artists are here. Its algorithm to recommend new music according to your taste is also spectacular.","5","2026-06-17T15:53:03-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","I love Spotify for a lot of reasons, I love it bc I get to make my own playlists and I love listening to mj and there’s all of his songs on here, I like how there’s audiobooks too, and the episodes like you can watch some YouTubers without being on Yt! And I thing it’s really cool,","5","2026-06-17T15:51:51-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","why is everything i want to do i have to pay for? I recommend apple music if your paying anyways because it actually its actually worth your money.","1","2026-06-17T15:50:16-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Overall very happy with the service but ECSTATIC they changed the logo back I couldn’t see the other one very well. PLEASE keep it this way the translucent was Awful!","5","2026-06-17T15:48:19-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","very gory goosh he he he he SIUUU","5","2026-06-17T15:47:59-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","I love music and I love how yall add the lyrics and plis never delete this app:3….","5","2026-06-17T15:44:25-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","I love playing music from here but the advertising is too much the time someone may enjoy the lyrics the will put on advertising","5","2026-06-17T15:35:28-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Apps works just fine and the 24 bit lossless audio is finally nice enough to no longer miss apple music, but why do my downloaded songs cycle through deletion and forced redownloads? Why do I have to keep the app open to download?  Waste of time and bandwidth.","3","2026-06-17T15:33:38-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Every song u ask for is on here and there are no ads (because I have premium) but the videos are amazing and there is nothing to just just not love about it!!","5","2026-06-17T15:26:07-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","I’ve used this app for the past 6 years, nothing tops it","5","2026-06-17T15:25:47-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Just no ads and the app would be amazing","5","2026-06-17T15:22:26-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","I was reading strength of the few on this app. I ran out of listening hours because you only get 15 hours. You need two months to finish an epic novel as a result. Fine. Now I check back and I see the book is gone. What the heck?! I know you guys suspect tracks regularly but audiobooks? This is really not right. Not a fan of your audiobook platform if this is what you are going to be doing.","1","2026-06-17T15:19:44-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Spotify is great! Great music and can have restrictions for kids based on their songs!","5","2026-06-17T15:17:16-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","I love thank you who made Spotify is so good I love it I use it all days and is the best","5","2026-06-17T15:15:51-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Even after the update every now and then it will go back to only 6 skips per hour and I cant afford premium!!!! and also I think this is new because it didnt do this before but now everytime i full screen the song thats playing it gives me an ad instead if the music video!!!!!!!!!!!! but overall its a good app blah blah blah k bye! ❤️","2","2026-06-17T15:13:48-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Wish it was cheaper but definitely will to pay to not hear tampon adds lol","5","2026-06-17T15:07:51-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","Ay muchos anucios en cuando cambia la canción","3","2026-06-17T15:04:44-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","This is a GREAT app, All the time when i wanna relax , I just blast some songs on Spotify! There isn’t any ads and it’s free! You don’t need WiFi too so it’s great for road trips. Absolutely a GREAT app!","5","2026-06-17T15:04:29-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
"appstore","You are the best only","5","2026-06-17T14:55:49-07:00","https://itunes.apple.com/us/review?id=324684580&type=Purple%20Software"
